seed,config,episode_id,risk_level,categoria,recipe,t,time_s,p_t,y_frame_clean,p_max_episode
42,afkd_fixed,54,Atenção,Atencao,A01,43,4.4792,0.341112,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,44,4.5833,0.341124,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,45,4.6875,0.341096,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,46,4.7917,0.341073,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,47,4.8958,0.34091,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,48,5.0,0.340614,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,49,5.1042,0.340304,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,50,5.2083,0.340273,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,51,5.3125,0.340209,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,52,5.4167,0.340444,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,53,5.5208,0.340839,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,54,5.625,0.341279,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,55,5.7292,0.342017,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,56,5.8333,0.342982,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,57,5.9375,0.344387,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,58,6.0417,0.34627,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,59,6.1458,0.348707,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,60,6.25,0.351126,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,61,6.3542,0.35351,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,62,6.4583,0.355828,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,63,6.5625,0.357881,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,64,6.6667,0.359577,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,65,6.7708,0.360774,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,66,6.875,0.361903,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,67,6.9792,0.362893,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,68,7.0833,0.363652,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,69,7.1875,0.364139,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,70,7.2917,0.364605,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,71,7.3958,0.365094,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,72,7.5,0.365846,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,73,7.6042,0.366606,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,74,7.7083,0.367499,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,75,7.8125,0.367928,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,76,7.9167,0.367611,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,77,8.0208,0.367007,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,78,8.125,0.365902,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,79,8.2292,0.364364,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,80,8.3333,0.362677,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,81,8.4375,0.361091,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,82,8.5417,0.359358,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,83,8.6458,0.357567,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,84,8.75,0.355691,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,85,8.8542,0.353938,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,86,8.9583,0.35226,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,87,9.0625,0.350574,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,88,9.1667,0.349259,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,89,9.2708,0.34831,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,90,9.375,0.347761,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,91,9.4792,0.347662,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,92,9.5833,0.348284,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,93,9.6875,0.349074,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,94,9.7917,0.349849,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,95,9.8958,0.350503,0.05,0.367928
42,afkd_fixed,55,Atenção,Atencao,A01,0,0.0,0.346477,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,1,0.1042,0.346253,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,2,0.2083,0.346149,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,3,0.3125,0.345846,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,4,0.4167,0.3454,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,5,0.5208,0.345144,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,6,0.625,0.345073,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,7,0.7292,0.345061,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,8,0.8333,0.345246,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,9,0.9375,0.345839,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,10,1.0417,0.346562,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,11,1.1458,0.347091,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,12,1.25,0.347757,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,13,1.3542,0.348289,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,14,1.4583,0.34852,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,15,1.5625,0.348402,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,16,1.6667,0.348115,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,17,1.7708,0.347616,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,18,1.875,0.347119,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,19,1.9792,0.346894,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,20,2.0833,0.346633,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,21,2.1875,0.346641,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,22,2.2917,0.346611,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,23,2.3958,0.346569,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,24,2.5,0.347296,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,25,2.6042,0.348352,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,26,2.7083,0.349796,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,27,2.8125,0.351319,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,28,2.9167,0.35249,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,29,3.0208,0.353212,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,30,3.125,0.353879,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,31,3.2292,0.354286,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,32,3.3333,0.354494,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,33,3.4375,0.354633,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,34,3.5417,0.354859,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,35,3.6458,0.355323,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,36,3.75,0.355553,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,37,3.8542,0.35557,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,38,3.9583,0.355053,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,39,4.0625,0.354331,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,40,4.1667,0.3532,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,41,4.2708,0.352057,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,42,4.375,0.350836,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,43,4.4792,0.349602,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,44,4.5833,0.348219,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,45,4.6875,0.3469,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,46,4.7917,0.345766,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,47,4.8958,0.345325,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,48,5.0,0.345371,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,49,5.1042,0.346134,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,50,5.2083,0.347477,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,51,5.3125,0.348668,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,52,5.4167,0.349829,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,53,5.5208,0.35043,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,54,5.625,0.350485,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,55,5.7292,0.350156,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,56,5.8333,0.349963,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,57,5.9375,0.349665,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,58,6.0417,0.349396,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,59,6.1458,0.349321,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,60,6.25,0.349442,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,61,6.3542,0.349859,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,62,6.4583,0.35041,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,63,6.5625,0.35063,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,64,6.6667,0.350659,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,65,6.7708,0.350614,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,66,6.875,0.350923,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,67,6.9792,0.351367,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,68,7.0833,0.351754,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,69,7.1875,0.352203,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,70,7.2917,0.352549,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,71,7.3958,0.352783,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,72,7.5,0.352683,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,73,7.6042,0.352282,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,74,7.7083,0.351391,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,75,7.8125,0.350468,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,76,7.9167,0.349546,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,77,8.0208,0.348776,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,78,8.125,0.348269,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,79,8.2292,0.348115,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,80,8.3333,0.348483,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,81,8.4375,0.349109,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,82,8.5417,0.349724,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,83,8.6458,0.350146,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,84,8.75,0.350113,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,85,8.8542,0.349665,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,86,8.9583,0.349084,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,87,9.0625,0.348635,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,88,9.1667,0.348155,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,89,9.2708,0.347897,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,90,9.375,0.347722,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,91,9.4792,0.347637,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,92,9.5833,0.347483,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,93,9.6875,0.347134,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,94,9.7917,0.34683,0.05,0.35557
42,afkd_fixed,55,Atenção,Atencao,A01,95,9.8958,0.346274,0.05,0.35557
42,afkd_fixed,56,Atenção,Atencao,A01,0,0.0,0.315994,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,1,0.1042,0.316619,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,2,0.2083,0.317988,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,3,0.3125,0.320626,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,4,0.4167,0.323969,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,5,0.5208,0.327453,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,6,0.625,0.330632,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,7,0.7292,0.333536,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,8,0.8333,0.335909,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,9,0.9375,0.337783,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,10,1.0417,0.33921,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,11,1.1458,0.340556,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,12,1.25,0.342004,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,13,1.3542,0.343455,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,14,1.4583,0.344945,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,15,1.5625,0.346437,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,16,1.6667,0.348021,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,17,1.7708,0.349784,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,18,1.875,0.351579,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,19,1.9792,0.353494,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,20,2.0833,0.355341,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,21,2.1875,0.357333,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,22,2.2917,0.358884,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,23,2.3958,0.360451,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,24,2.5,0.361712,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,25,2.6042,0.362885,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,26,2.7083,0.363609,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,27,2.8125,0.364281,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,28,2.9167,0.364964,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,29,3.0208,0.36574,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,30,3.125,0.366308,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,31,3.2292,0.366641,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,32,3.3333,0.366417,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,33,3.4375,0.365831,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,34,3.5417,0.364733,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,35,3.6458,0.36356,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,36,3.75,0.362283,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,37,3.8542,0.360905,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,38,3.9583,0.359508,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,39,4.0625,0.358153,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,40,4.1667,0.356787,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,41,4.2708,0.355817,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,42,4.375,0.354801,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,43,4.4792,0.353887,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,44,4.5833,0.352931,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,45,4.6875,0.352178,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,46,4.7917,0.351518,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,47,4.8958,0.350697,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,48,5.0,0.349992,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,49,5.1042,0.34976,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,50,5.2083,0.349961,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,51,5.3125,0.350104,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,52,5.4167,0.350409,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,53,5.5208,0.351039,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,54,5.625,0.351615,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,55,5.7292,0.352437,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,56,5.8333,0.353167,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,57,5.9375,0.353681,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,58,6.0417,0.353872,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,59,6.1458,0.353821,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,60,6.25,0.353284,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,61,6.3542,0.352762,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,62,6.4583,0.352645,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,63,6.5625,0.35256,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,64,6.6667,0.352185,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,65,6.7708,0.351471,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,66,6.875,0.350761,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,67,6.9792,0.350243,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,68,7.0833,0.349966,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,69,7.1875,0.349936,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,70,7.2917,0.349989,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,71,7.3958,0.350194,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,72,7.5,0.350363,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,73,7.6042,0.350219,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,74,7.7083,0.350098,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,75,7.8125,0.350075,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,76,7.9167,0.34984,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,77,8.0208,0.349388,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,78,8.125,0.34894,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,79,8.2292,0.348598,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,80,8.3333,0.348342,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,81,8.4375,0.347968,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,82,8.5417,0.347982,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,83,8.6458,0.347813,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,84,8.75,0.347386,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,85,8.8542,0.347053,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,86,8.9583,0.346659,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,87,9.0625,0.34633,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,88,9.1667,0.345723,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,89,9.2708,0.345158,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,90,9.375,0.344564,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,91,9.4792,0.34401,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,92,9.5833,0.343529,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,93,9.6875,0.343227,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,94,9.7917,0.343402,0.05,0.366641
42,afkd_fixed,56,Atenção,Atencao,A01,95,9.8958,0.344364,0.05,0.366641
42,afkd_fixed,57,Atenção,Atencao,A01,0,0.0,0.357897,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,1,0.1042,0.357693,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,2,0.2083,0.35722,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,3,0.3125,0.356472,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,4,0.4167,0.355401,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,5,0.5208,0.354038,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,6,0.625,0.352406,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,7,0.7292,0.3509,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,8,0.8333,0.349539,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,9,0.9375,0.34828,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,10,1.0417,0.347435,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,11,1.1458,0.346937,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,12,1.25,0.346898,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,13,1.3542,0.347121,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,14,1.4583,0.347814,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,15,1.5625,0.349152,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,16,1.6667,0.350675,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,17,1.7708,0.351812,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,18,1.875,0.352714,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,19,1.9792,0.353363,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,20,2.0833,0.353863,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,21,2.1875,0.354694,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,22,2.2917,0.355608,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,23,2.3958,0.356493,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,24,2.5,0.357107,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,25,2.6042,0.357562,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,26,2.7083,0.357703,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,27,2.8125,0.357482,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,28,2.9167,0.356807,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,29,3.0208,0.355787,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,30,3.125,0.354801,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,31,3.2292,0.353838,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,32,3.3333,0.352787,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,33,3.4375,0.35189,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,34,3.5417,0.351019,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,35,3.6458,0.350059,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,36,3.75,0.349213,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,37,3.8542,0.348329,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,38,3.9583,0.34772,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,39,4.0625,0.347263,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,40,4.1667,0.347149,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,41,4.2708,0.346964,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,42,4.375,0.346753,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,43,4.4792,0.346919,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,44,4.5833,0.346731,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,45,4.6875,0.346483,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,46,4.7917,0.346246,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,47,4.8958,0.346416,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,48,5.0,0.346918,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,49,5.1042,0.347483,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,50,5.2083,0.34818,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,51,5.3125,0.34913,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,52,5.4167,0.350552,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,53,5.5208,0.352002,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,54,5.625,0.352916,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,55,5.7292,0.353411,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,56,5.8333,0.353776,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,57,5.9375,0.353724,0.05,0.393698
42,afkd_fixed,57,Atenção,Atencao,A01,58,6.0417,0.353272,0.05,0.393698
