seed,config,episode_id,regime,recipe,is_critical,t0_frame,t0_time_s,t,time_s,p_t,H_t,is_suppressed,y_frame_clean,phase
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,10,1.0417,0.061856,0.232044,1,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,11,1.1458,0.062325,0.233318,0,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,12,1.25,0.062325,0.233318,1,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,13,1.3542,0.062325,0.233318,1,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,14,1.4583,0.062828,0.234679,0,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,15,1.5625,0.062828,0.234679,1,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,16,1.6667,0.062828,0.234679,1,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,17,1.7708,0.062828,0.234679,1,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,18,1.875,0.062828,0.234679,1,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,19,1.9792,0.063497,0.236483,0,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,20,2.0833,0.063497,0.236483,1,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,21,2.1875,0.063961,0.23773,0,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,22,2.2917,0.063961,0.23773,1,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,23,2.3958,0.063961,0.23773,1,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,24,2.5,0.064637,0.23954,0,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,25,2.6042,0.064851,0.240111,0,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,26,2.7083,0.065106,0.240792,0,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,27,2.8125,0.065293,0.24129,0,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,28,2.9167,0.065293,0.24129,1,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,29,3.0208,0.065786,0.242599,0,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,30,3.125,0.065991,0.243144,0,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,31,3.2292,0.066259,0.243853,0,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,32,3.3333,0.066518,0.244538,0,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,33,3.4375,0.066518,0.244538,1,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,34,3.5417,0.067062,0.245972,0,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,35,3.6458,0.067062,0.245972,1,0.068238,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,36,3.75,0.068736,0.250357,0,0.075887,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,37,3.8542,0.068736,0.250357,1,0.118177,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,38,3.9583,0.072499,0.260055,0,0.099939,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,39,4.0625,0.07491,0.266157,0,0.12389,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,40,4.1667,0.077739,0.273211,0,0.134033,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,41,4.2708,0.081043,0.28131,0,0.134033,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,42,4.375,0.084855,0.290469,0,0.134249,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,43,4.4792,0.089271,0.300849,0,0.110484,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,44,4.5833,0.089271,0.300849,1,0.141504,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,45,4.6875,0.089271,0.300849,1,0.145933,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,46,4.7917,0.089271,0.300849,1,0.151494,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,47,4.8958,0.089271,0.300849,1,0.165591,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,48,5.0,0.125866,0.378452,0,0.194043,pre_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,49,5.1042,0.137468,0.40034,0,0.228348,pre_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,50,5.2083,0.151363,0.425067,0,0.24282,pre_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,51,5.3125,0.151363,0.425067,1,0.251845,pre_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,52,5.4167,0.186862,0.481641,0,0.267471,pre_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,53,5.5208,0.208535,0.51201,0,0.298182,pre_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,54,5.625,0.208535,0.51201,1,0.313566,pre_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,55,5.7292,0.257839,0.570784,0,0.318748,pre_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,56,5.8333,0.28435,0.597015,0,0.321133,pre_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,57,5.9375,0.310421,0.619437,0,0.349942,pre_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,58,6.0417,0.335552,0.638041,0,0.356015,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,59,6.1458,0.357957,0.652234,0,0.386585,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,60,6.25,0.377136,0.662645,0,0.380185,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,61,6.3542,0.377136,0.662645,1,0.420507,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,62,6.4583,0.377136,0.662645,1,0.444645,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,63,6.5625,0.41472,0.67853,0,0.487969,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,64,6.6667,0.422539,0.681098,0,0.533385,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,65,6.7708,0.429515,0.683178,0,0.575938,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,66,6.875,0.435538,0.684813,0,0.603565,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,67,6.9792,0.435538,0.684813,1,0.634172,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,68,7.0833,0.435538,0.684813,1,0.665851,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,69,7.1875,0.435538,0.684813,1,0.734322,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,70,7.2917,0.453728,0.688859,0,0.76611,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,71,7.3958,0.456012,0.689272,0,0.806363,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,72,7.5,0.456012,0.689272,1,0.837977,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,73,7.6042,0.456012,0.689272,1,0.865596,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,74,7.7083,0.456012,0.689272,1,0.878989,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,75,7.8125,0.456012,0.689272,1,0.858211,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,76,7.9167,0.456012,0.689272,1,0.855413,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,77,8.0208,0.429596,0.683201,0,0.826636,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,78,8.125,0.42448,0.681697,0,0.836697,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,79,8.2292,0.420099,0.680324,0,0.850152,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,80,8.3333,0.420099,0.680324,1,0.874401,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,81,8.4375,0.420099,0.680324,1,0.885903,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,82,8.5417,0.420099,0.680324,1,0.869901,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,83,8.6458,0.420099,0.680324,1,0.847482,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,84,8.75,0.39925,0.672706,0,0.794964,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,85,8.8542,0.39925,0.672706,1,0.742445,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,86,8.9583,0.39925,0.672706,1,0.689927,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,87,9.0625,0.39925,0.672706,1,0.637409,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,88,9.1667,0.39925,0.672706,1,0.58489,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,89,9.2708,0.370173,0.659048,0,0.532372,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,90,9.375,0.362971,0.655108,0,0.479854,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,91,9.4792,0.362971,0.655108,1,0.427336,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,92,9.5833,0.347545,0.645914,0,0.374817,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,93,9.6875,0.339689,0.640829,0,0.322299,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,94,9.7917,0.331695,0.635372,0,0.282967,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,95,9.8958,0.331695,0.635372,1,0.256822,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,0,0.0,0.037163,0.158822,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,1,0.1042,0.037004,0.158303,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,2,0.2083,0.036929,0.158057,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,3,0.3125,0.036709,0.157339,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,4,0.4167,0.03653,0.156755,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,5,0.5208,0.036652,0.157154,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,6,0.625,0.03648,0.156593,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,7,0.7292,0.036428,0.156422,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,8,0.8333,0.03615,0.15551,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,9,0.9375,0.035785,0.154309,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,10,1.0417,0.035735,0.154144,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,11,1.1458,0.036054,0.155193,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,12,1.25,0.036106,0.155365,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,13,1.3542,0.036484,0.156604,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,14,1.4583,0.037065,0.158503,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,15,1.5625,0.037637,0.16036,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,16,1.6667,0.038219,0.162242,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,17,1.7708,0.038818,0.164169,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,18,1.875,0.038947,0.164583,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,19,1.9792,0.03943,0.16613,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,20,2.0833,0.039705,0.167005,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,21,2.1875,0.039984,0.167895,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,22,2.2917,0.040251,0.16874,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,23,2.3958,0.04079,0.170447,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,24,2.5,0.041091,0.171398,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,25,2.6042,0.041365,0.172257,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,26,2.7083,0.041546,0.172825,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,27,2.8125,0.041548,0.172834,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,28,2.9167,0.041296,0.172041,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,29,3.0208,0.041133,0.171529,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,30,3.125,0.041366,0.172262,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,31,3.2292,0.041832,0.173722,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,32,3.3333,0.041618,0.173051,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,33,3.4375,0.041604,0.173008,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,34,3.5417,0.041398,0.172363,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,35,3.6458,0.04143,0.172463,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,36,3.75,0.041087,0.171385,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,37,3.8542,0.040894,0.170777,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,38,3.9583,0.040911,0.170829,-1,0.05,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,39,4.0625,0.041643,0.173131,-1,0.050957,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,40,4.1667,0.044599,0.182295,-1,0.066313,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,41,4.2708,0.051214,0.202076,-1,0.082472,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,42,4.375,0.062207,0.232999,-1,0.104968,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,43,4.4792,0.079131,0.276642,-1,0.103914,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,44,4.5833,0.100707,0.326633,-1,0.102386,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,45,4.6875,0.122052,0.370994,-1,0.104174,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,46,4.7917,0.137964,0.401251,-1,0.123089,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,47,4.8958,0.146863,0.417229,-1,0.138203,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,48,5.0,0.149617,0.422044,-1,0.164636,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,49,5.1042,0.151267,0.4249,-1,0.164129,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,50,5.2083,0.152353,0.42677,-1,0.17917,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,51,5.3125,0.15844,0.437074,-1,0.157232,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,52,5.4167,0.166569,0.450405,-1,0.184135,stable
42,baseline_fixed,123,progressive,C10,1,63,6.5625,53,5.5208,0.180165,0.471644,-1,0.19068,pre_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,54,5.625,0.197365,0.496727,-1,0.222804,pre_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,55,5.7292,0.218263,0.524701,-1,0.21476,pre_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,56,5.8333,0.238099,0.548878,-1,0.249607,pre_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,57,5.9375,0.258551,0.571536,-1,0.263111,pre_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,58,6.0417,0.305792,0.615692,-1,0.306695,pre_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,59,6.1458,0.370986,0.659479,-1,0.308425,pre_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,60,6.25,0.451894,0.688512,-1,0.332061,pre_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,61,6.3542,0.545948,0.688919,-1,0.336734,pre_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,62,6.4583,0.639643,0.653623,-1,0.349551,pre_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,63,6.5625,0.724453,0.588699,-1,0.35411,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,64,6.6667,0.790398,0.513429,-1,0.360934,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,65,6.7708,0.835315,0.447358,-1,0.37213,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,66,6.875,0.865202,0.395407,-1,0.405471,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,67,6.9792,0.886161,0.354468,-1,0.457077,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,68,7.0833,0.899371,0.326464,-1,0.533296,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,69,7.1875,0.907741,0.307734,-1,0.622943,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,70,7.2917,0.91224,0.297324,-1,0.696692,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,71,7.3958,0.91482,0.291241,-1,0.784436,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,72,7.5,0.916365,0.287558,-1,0.840228,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,73,7.6042,0.917258,0.285415,-1,0.894461,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,74,7.7083,0.913641,0.294033,-1,0.901418,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,75,7.8125,0.908522,0.305943,-1,0.887855,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,76,7.9167,0.902852,0.318771,-1,0.89557,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,77,8.0208,0.896398,0.332927,-1,0.89815,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,78,8.125,0.888569,0.349496,-1,0.917608,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,79,8.2292,0.881154,0.36462,-1,0.922064,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,80,8.3333,0.875543,0.375713,-1,0.927588,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,81,8.4375,0.872143,0.382293,-1,0.639351,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,82,8.5417,0.86354,0.398486,-1,0.340942,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,83,8.6458,0.85207,0.419102,-1,0.05,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,84,8.75,0.83763,0.443578,-1,0.05,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,85,8.8542,0.819216,0.47258,-1,0.05,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,86,8.9583,0.794508,0.507923,-1,0.05,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,87,9.0625,0.762314,0.548397,-1,0.05,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,88,9.1667,0.723541,0.589578,-1,0.05,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,89,9.2708,0.674274,0.63111,-1,0.05,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,90,9.375,0.620014,0.664057,-1,0.05,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,91,9.4792,0.565714,0.684486,-1,0.05,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,92,9.5833,0.518153,0.692488,-1,0.05,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,93,9.6875,0.477141,0.692102,-1,0.05,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,94,9.7917,0.438782,0.685633,-1,0.05,post_onset
42,baseline_fixed,123,progressive,C10,1,63,6.5625,95,9.8958,0.401237,0.67351,-1,0.05,post_onset
42,afkd_fixed,123,progressive,C10,1,63,6.5625,0,0.0,0.066732,0.245103,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,1,0.1042,0.066708,0.245039,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,2,0.2083,0.066656,0.244901,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,3,0.3125,0.066596,0.244742,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,4,0.4167,0.066521,0.244545,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,5,0.5208,0.066497,0.244481,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,6,0.625,0.066384,0.244183,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,7,0.7292,0.06635,0.244094,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,8,0.8333,0.066245,0.243816,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,9,0.9375,0.066123,0.243494,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,10,1.0417,0.06605,0.243301,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,11,1.1458,0.06601,0.243195,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,12,1.25,0.065917,0.242948,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,13,1.3542,0.065937,0.243,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,14,1.4583,0.065985,0.243127,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,15,1.5625,0.066031,0.243249,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,16,1.6667,0.06608,0.24338,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,17,1.7708,0.066121,0.243489,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,18,1.875,0.066115,0.243471,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,19,1.9792,0.066176,0.243632,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,20,2.0833,0.066231,0.243778,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,21,2.1875,0.066305,0.243974,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,22,2.2917,0.066389,0.244198,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,23,2.3958,0.066503,0.244498,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,24,2.5,0.06658,0.244702,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,25,2.6042,0.066693,0.245,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,26,2.7083,0.066816,0.245324,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,27,2.8125,0.066925,0.245612,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,28,2.9167,0.066997,0.2458,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,29,3.0208,0.067065,0.24598,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,30,3.125,0.067179,0.24628,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,31,3.2292,0.06733,0.246678,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,32,3.3333,0.067357,0.246749,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,33,3.4375,0.067446,0.246982,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,34,3.5417,0.06752,0.247175,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,35,3.6458,0.067638,0.247486,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,36,3.75,0.06771,0.247675,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,37,3.8542,0.067815,0.247951,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,38,3.9583,0.067993,0.248416,-1,0.05,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,39,4.0625,0.068328,0.249292,-1,0.050957,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,40,4.1667,0.070243,0.254268,-1,0.066313,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,41,4.2708,0.073286,0.262057,-1,0.082472,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,42,4.375,0.077446,0.272487,-1,0.104968,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,43,4.4792,0.08293,0.285869,-1,0.103914,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,44,4.5833,0.08988,0.30226,-1,0.102386,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,45,4.6875,0.098601,0.321998,-1,0.104174,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,46,4.7917,0.109688,0.345862,-1,0.123089,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,47,4.8958,0.123902,0.374628,-1,0.138203,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,48,5.0,0.141927,0.408445,-1,0.164636,stable
42,afkd_fixed,123,progressive,C10,1,63,6.5625,49,5.1042,0.164955,0.447796,-1,0.164129,stable
